instance,num_phases,w_balanced,strategy,weight_attr,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,digraph_build_s,build_s,solve_s,elapsed_s,speedup_vs_full,objective,obj_vs_full_pct,alpha_abs,vs_full_pct,phase_time_min,phase_time_max,phase_time_std,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total
assembly_1,5,0.45,full_mip,—,,343,1105,1105,100.0,0.325,0.0,143.369,143.369,1.0,0.8695,0.0,447.12,0.0,401.5,447.12,16.03,10.58,"[436.68, 442, 429.55, 401.5, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.45,subgraph_mip,edge_weight,1,343,1105,13,1.18,0.325,0.002,0.201,0.203,705.29,0.8888,2.22,495.7,10.87,339.12,495.7,58.841,36.3,"[339.12, 486.92, 442, 393.11, 495.7]","[2, 2, 3, 3, 3]",13
assembly_1,5,0.45,subgraph_mip,time_balanced_weight,1,343,1105,13,1.18,0.325,0.001,0.245,0.246,582.72,1.1128,27.98,514.33,15.03,332,514.33,74.219,42.27,"[486.92, 332, 514.33, 470.68, 352.92]","[2, 2, 3, 4, 2]",13
assembly_1,5,0.45,subgraph_mip,combined,1,343,1105,26,2.35,0.325,0.002,0.801,0.803,178.6,0.8888,2.22,495.7,10.87,339.12,495.7,58.841,36.3,"[339.12, 486.92, 442, 393.11, 495.7]","[2, 2, 3, 3, 3]",13
assembly_1,5,0.45,subgraph_mip,blended,1,343,1105,13,1.18,0.325,0.001,0.074,0.074,1925.41,0.8722,0.31,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.45,subgraph_mip,blended_union,1,343,1105,35,3.17,0.325,0.012,2.587,2.599,55.16,0.8722,0.31,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.45,subgraph_mip,diverse,1,343,1105,13,1.18,0.325,0.004,0.089,0.093,1547.35,0.8722,0.31,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.45,subgraph_mip,edge_weight,2,343,1105,15,1.36,0.325,0.009,0.425,0.434,330.01,0.8888,2.22,495.7,10.87,339.12,495.7,58.841,36.3,"[339.12, 486.92, 442, 393.11, 495.7]","[2, 2, 3, 3, 3]",13
assembly_1,5,0.45,subgraph_mip,time_balanced_weight,2,343,1105,15,1.36,0.325,0.011,0.88,0.891,160.92,1.1074,27.36,514.33,15.03,332,514.33,67.976,42.27,"[486.92, 332, 514.33, 376.48, 447.12]","[2, 2, 3, 3, 3]",13
assembly_1,5,0.45,subgraph_mip,combined,2,343,1105,30,2.71,0.325,0.012,1.625,1.638,87.55,0.8888,2.22,495.7,10.87,339.12,495.7,58.841,36.3,"[339.12, 486.92, 442, 393.11, 495.7]","[2, 2, 3, 3, 3]",13
assembly_1,5,0.45,subgraph_mip,blended,2,343,1105,15,1.36,0.325,0.006,0.118,0.124,1155.18,0.8722,0.31,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.45,subgraph_mip,blended_union,2,343,1105,40,3.62,0.325,0.043,1.92,1.963,73.02,0.8722,0.31,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.45,subgraph_mip,diverse,2,343,1105,26,2.35,0.325,0.009,0.285,0.295,486.14,0.8722,0.31,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.45,subgraph_mip,edge_weight,5,343,1105,21,1.9,0.325,0.015,0.494,0.509,281.65,0.8888,2.22,495.7,10.87,339.12,495.7,58.841,36.3,"[339.12, 486.92, 442, 393.11, 495.7]","[2, 2, 3, 3, 3]",13
assembly_1,5,0.45,subgraph_mip,time_balanced_weight,5,343,1105,36,3.26,0.325,0.035,1.563,1.598,89.72,1.0714,23.22,486.92,8.9,345.5,486.92,49.902,32.78,"[486.92, 410.92, 444.83, 345.5, 468.68]","[2, 2, 3, 2, 4]",13
assembly_1,5,0.45,subgraph_mip,combined,5,343,1105,57,5.16,0.325,0.046,0.883,0.929,154.39,0.8888,2.22,495.7,10.87,339.12,495.7,58.841,36.3,"[339.12, 486.92, 442, 393.11, 495.7]","[2, 2, 3, 3, 3]",13
assembly_1,5,0.45,subgraph_mip,blended,5,343,1105,19,1.72,0.325,0.011,0.637,0.648,221.2,0.8722,0.31,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.45,subgraph_mip,blended_union,5,343,1105,54,4.89,0.325,0.043,2.046,2.089,68.63,0.8722,0.31,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.45,subgraph_mip,diverse,5,343,1105,65,5.88,0.325,0.009,2.594,2.603,55.08,0.8722,0.31,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.45,subgraph_mip,edge_weight,10,343,1105,24,2.17,0.325,0.038,1.219,1.257,114.02,0.8888,2.22,495.7,10.87,339.12,495.7,58.841,36.3,"[339.12, 486.92, 442, 393.11, 495.7]","[2, 2, 3, 3, 3]",13
assembly_1,5,0.45,subgraph_mip,time_balanced_weight,10,343,1105,48,4.34,0.325,0.06,1.101,1.161,123.48,1.0694,22.98,486.92,8.9,360.68,486.92,41.401,29.26,"[486.92, 442, 420.13, 360.68, 447.12]","[2, 3, 2, 3, 3]",13
assembly_1,5,0.45,subgraph_mip,combined,10,343,1105,72,6.52,0.325,0.099,1.319,1.418,101.11,0.8888,2.22,495.7,10.87,339.12,495.7,58.841,36.3,"[339.12, 486.92, 442, 393.11, 495.7]","[2, 2, 3, 3, 3]",13
assembly_1,5,0.45,subgraph_mip,blended,10,343,1105,21,1.9,0.325,0.046,0.672,0.718,199.78,0.8722,0.31,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.45,subgraph_mip,blended_union,10,343,1105,63,5.7,0.325,0.113,1.636,1.749,81.97,0.8722,0.31,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.45,subgraph_mip,diverse,10,343,1105,126,11.4,0.325,0.019,1.703,1.722,83.24,0.8722,0.31,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.45,subgraph_mip,edge_weight,20,343,1105,35,3.17,0.325,0.086,1.471,1.557,92.08,0.8824,1.48,487.31,8.99,339.12,487.31,56.09,34.35,"[339.12, 486.92, 442, 487.31, 401.5]","[2, 2, 3, 4, 2]",13
assembly_1,5,0.45,subgraph_mip,time_balanced_weight,20,343,1105,64,5.79,0.325,0.074,1.646,1.72,83.36,1.0572,21.59,489.84,9.55,345.5,489.84,50.817,33.46,"[489.84, 408, 444.83, 345.5, 468.68]","[2, 2, 3, 2, 4]",13
assembly_1,5,0.45,subgraph_mip,combined,20,343,1105,99,8.96,0.325,0.151,1.2,1.351,106.1,0.8824,1.48,487.31,8.99,339.12,487.31,56.09,34.35,"[339.12, 486.92, 442, 487.31, 401.5]","[2, 2, 3, 4, 2]",13
assembly_1,5,0.45,subgraph_mip,blended,20,343,1105,31,2.81,0.325,0.055,1.985,2.04,70.28,0.8695,0.0,447.12,0.0,401.5,447.12,16.03,10.58,"[436.68, 442, 429.55, 401.5, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.45,subgraph_mip,blended_union,20,343,1105,86,7.78,0.325,0.203,2.125,2.328,61.59,0.8722,0.31,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.45,subgraph_mip,diverse,20,343,1105,239,21.63,0.325,0.018,2.845,2.863,50.08,0.8722,0.31,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.45,subgraph_mip,edge_weight,50,343,1105,54,4.89,0.325,0.165,1.229,1.395,102.81,0.8824,1.48,487.31,8.99,339.12,487.31,56.09,34.35,"[339.12, 486.92, 442, 487.31, 401.5]","[2, 2, 3, 4, 2]",13
