instance,num_phases,w_balanced,method,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,d_edges,digraph_build_s,build_s,solve_s,elapsed_s,full_solve_s,speedup_vs_full,objective,obj_vs_full_pct,d_obj_pct,alpha_abs,vs_full_pct,phase_time_min,phase_time_max,phase_time_std,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total,stop_reason
assembly_1,5,0.6,full_ref,,343,1105,1105,100.0,,0.255,0.0,100.098,100.098,100.098,1.0,0.8678,0.0,,447.12,0.0,401.5,447.12,16.03,10.58,"[436.68, 442, 429.55, 401.5, 447.12]","[3, 3, 2, 2, 3]",13,full_ref
assembly_1,5,0.6,bl_union,1,343,1105,35,3.17,35,0.255,0.011,0.892,0.903,100.098,110.86,0.8698,0.23,,447.12,-0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,0.6,bl_union,2,343,1105,40,3.62,5,0.255,0.016,1.138,1.154,100.098,86.74,0.8698,0.23,0.0,447.12,-0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,0.6,bl_union,3,343,1105,46,4.16,6,0.255,0.026,0.413,0.439,100.098,227.9,0.8698,0.23,0.0,447.12,-0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,0.6,bl_union,4,343,1105,50,4.52,4,0.255,0.03,0.539,0.568,100.098,176.1,0.8698,0.23,0.0,447.12,-0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,0.6,bl_union,6,343,1105,56,5.07,6,0.255,0.042,1.397,1.439,100.098,69.58,0.8698,0.23,0.0,447.12,-0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,0.6,bl_union,8,343,1105,62,5.61,6,0.255,0.064,0.535,0.6,100.098,166.9,0.8698,0.23,0.0,447.12,-0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,0.6,bl_union,12,343,1105,67,6.06,5,0.255,0.081,0.421,0.502,100.098,199.42,0.8698,0.23,0.0,447.12,-0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,0.6,bl_union,16,343,1105,82,7.42,15,0.255,0.106,1.295,1.401,100.098,71.44,0.8698,0.23,0.0,447.12,-0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,0.6,bl_union,24,343,1105,91,8.24,9,0.255,0.185,1.073,1.258,100.098,79.6,0.8678,-0.0,0.2254,447.12,-0.0,401.5,447.12,16.03,10.58,"[436.68, 442, 429.55, 401.5, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,0.6,bl_union,32,343,1105,98,8.87,7,0.255,0.216,1.574,1.79,100.098,55.93,0.8678,-0.0,0.0,447.12,0.0,401.5,447.12,16.03,10.58,"[436.68, 442, 429.55, 401.5, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,0.6,bl_union,48,343,1105,114,10.32,16,0.255,0.311,1.242,1.552,100.098,64.48,0.8678,-0.0,0.0,447.12,0.0,401.5,447.12,16.03,10.58,"[436.68, 442, 429.55, 401.5, 447.12]","[3, 3, 2, 2, 3]",13,stop_perc_graph
assembly_1,5,0.6,diverse,1,343,1105,13,1.18,13,0.255,0.004,0.075,0.078,100.098,1280.46,0.8698,0.23,,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,0.6,diverse,2,343,1105,26,2.35,13,0.255,0.004,0.197,0.201,100.098,498.33,0.8698,0.23,0.0,447.12,-0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,0.6,diverse,3,343,1105,39,3.53,13,0.255,0.005,0.359,0.364,100.098,275.34,0.8698,0.23,0.0,447.12,-0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,0.6,diverse,4,343,1105,52,4.71,13,0.255,0.005,0.543,0.548,100.098,182.59,0.8698,0.23,-0.0,447.12,-0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,0.6,diverse,6,343,1105,78,7.06,26,0.255,0.006,1.559,1.565,100.098,63.96,0.8698,0.23,0.0,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,0.6,diverse,8,343,1105,102,9.23,24,0.255,0.008,0.554,0.562,100.098,178.27,0.8698,0.23,0.0,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,0.6,diverse,12,343,1105,150,13.57,48,0.255,0.009,2.143,2.151,100.098,46.52,0.8698,0.23,-0.0,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13,stop_perc_graph
