instance,num_phases,w_balanced,method,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,d_edges,digraph_build_s,build_s,solve_s,elapsed_s,full_solve_s,speedup_vs_full,objective,obj_vs_full_pct,d_obj_pct,alpha_abs,vs_full_pct,phase_time_min,phase_time_max,phase_time_std,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total,stop_reason
assembly_1,3,0.7,full_ref,,343,1105,1105,100.0,,0.116,0.0,20.866,20.866,20.866,1.0,0.8603,0.0,,747.12,0.0,680.33,747.12,28.25,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,full_ref
assembly_1,3,0.7,bl_union,1,343,1105,37,3.35,37,0.116,0.007,0.198,0.205,20.866,101.61,0.8608,0.06,,747.12,0.0,680.33,747.12,28.25,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,
assembly_1,3,0.7,bl_union,2,343,1105,42,3.8,5,0.116,0.011,0.396,0.407,20.866,51.27,0.8608,0.06,-0.0,747.12,0.0,680.33,747.12,28.25,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,
assembly_1,3,0.7,bl_union,3,343,1105,48,4.34,6,0.116,0.015,0.309,0.324,20.866,64.33,0.8608,0.06,0.0,747.12,0.0,680.33,747.12,28.25,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,
assembly_1,3,0.7,bl_union,4,343,1105,54,4.89,6,0.116,0.02,0.102,0.122,20.866,171.18,0.8608,0.06,0.0,747.12,0.0,680.33,747.12,28.25,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,
assembly_1,3,0.7,bl_union,6,343,1105,64,5.79,10,0.116,0.028,0.179,0.208,20.866,100.49,0.8608,0.06,0.0,747.12,0.0,680.33,747.12,28.25,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,
assembly_1,3,0.7,bl_union,8,343,1105,73,6.61,9,0.116,0.036,0.156,0.192,20.866,108.47,0.8608,0.06,0.0,747.12,0.0,680.33,747.12,28.25,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,
assembly_1,3,0.7,bl_union,12,343,1105,83,7.51,10,0.116,0.053,0.317,0.37,20.866,56.34,0.8608,0.06,0.0,747.12,0.0,680.33,747.12,28.25,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,
assembly_1,3,0.7,bl_union,16,343,1105,89,8.05,6,0.116,0.07,0.164,0.234,20.866,89.14,0.8608,0.06,0.0,747.12,0.0,680.33,747.12,28.25,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,
assembly_1,3,0.7,bl_union,24,343,1105,110,9.95,21,0.116,0.102,0.22,0.322,20.866,64.77,0.8608,0.06,-0.0,747.12,0.0,680.33,747.12,28.25,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,
assembly_1,3,0.7,bl_union,32,343,1105,134,12.13,24,0.116,0.133,0.377,0.51,20.866,40.9,0.8608,0.06,0.0,747.12,0.0,680.33,747.12,28.25,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,stop_perc_graph
assembly_1,3,0.7,adaptive,1,343,1105,37,3.35,37,0.116,0.007,0.197,0.204,20.866,102.43,0.8608,0.06,,747.12,0.0,680.33,747.12,28.25,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,
assembly_1,3,0.7,adaptive,2,343,1105,42,3.8,5,0.116,0.011,0.393,0.404,20.866,51.66,0.8608,0.06,-0.0,747.12,0.0,680.33,747.12,28.25,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,
assembly_1,3,0.7,adaptive,3,343,1105,48,4.34,6,0.116,0.015,0.306,0.322,20.866,64.88,0.8608,0.06,0.0,747.12,0.0,680.33,747.12,28.25,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,
assembly_1,3,0.7,adaptive,4,343,1105,54,4.89,6,0.116,0.02,0.1,0.12,20.866,174.24,0.8608,0.06,0.0,747.12,0.0,680.33,747.12,28.25,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,
assembly_1,3,0.7,adaptive,6,343,1105,64,5.79,10,0.116,0.028,0.176,0.205,20.866,102.02,0.8608,0.06,0.0,747.12,0.0,680.33,747.12,28.25,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,
assembly_1,3,0.7,adaptive,8,343,1105,73,6.61,9,0.116,0.037,0.155,0.192,20.866,108.89,0.8608,0.06,0.0,747.12,0.0,680.33,747.12,28.25,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,
assembly_1,3,0.7,adaptive,12,343,1105,83,7.51,10,0.116,0.054,0.312,0.365,20.866,57.16,0.8608,0.06,0.0,747.12,0.0,680.33,747.12,28.25,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,
assembly_1,3,0.7,adaptive,16,343,1105,89,8.05,6,0.116,0.07,0.163,0.233,20.866,89.63,0.8608,0.06,0.0,747.12,0.0,680.33,747.12,28.25,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,
assembly_1,3,0.7,adaptive,24,343,1105,150,13.57,61,0.116,0.078,0.609,0.688,20.866,30.35,0.8608,0.06,-0.0,747.12,0.0,680.33,747.12,28.25,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,stop_perc_graph
